"Id","SalePrice"
2849,209325.142535345
2850,251130.687415519
2851,228472.721203873
2852,233526.416170607
2853,246720.079849419
2854,147711.151839009
2855,196641.303786524
2856,222991.104931789
2857,186168.657241513
2858,205631.298211225
2859,133381.135550756
2860,145024.248106374
2861,142079.614508183
2862,216765.767668652
2863,136023.748955063
2864,259622.050316511
2865,151455.81736343
2866,152344.79179152
2867,101284.141828629
2868,106258.383596441
2869,112196.733665209
2870,153837.805444687
2871,104825.462678681
2872,59428.806245803
2873,117871.325194734
2874,109214.481618204
2875,107305.010759184
2876,140963.396846024
2877,119471.550443431
2878,142482.699290332
2879,144091.552258601
2880,103495.519286468
2881,131359.293681874
2882,145639.461350761
2883,167924.423519647
2884,188438.162256665
2885,157043.046867512
2886,205075.368040117
2887,91214.2764507031
2888,114373.918944288
2889,73462.9861408915
2890,78565.4637086527
2891,129396.876474625
2892,80825.9976748299
2893,99177.912453951
2894,83306.2489936203
2895,289756.271724568
2896,247824.130312842
2897,200827.952596042
2898,177408.718546131
2899,213023.79613054
2900,170811.809675527
2901,210244.255765407
2902,191477.141607584
2903,318758.410593804
2904,347872.162699457
2905,110187.191358796
2906,198775.235021454
2907,126264.047257071
2908,132522.823217494
2909,171773.668672262
2910,69939.8419823897
2911,81670.0796200686
2912,169808.287899032
2913,85192.0960866742
2914,84744.8924527481
2915,81440.8441980969
2916,89595.9993169533
2917,178768.079161964
2918,120798.511326715
2919,231861.300605931
